Data;Nr. Operações;Volume;Média;Fator Diário;Mínima;Máxima;Moda;Dsv Pdr;Taxa SELIC
2023-10-09;3;2263273,91;12,65;1,00047279;-;-;-;-;12,65%
2023-10-10;3;2240262,32;12,65;1,00047279;-;-;-;-;12,65%
2023-10-11;3;2184419,98;12,65;1,00047279;-;-;-;-;12,65%
2023-10-13;2;2108972,43;12,65;1,00047279;-;-;-;-;12,65%
2023-10-16;2;2042701,49;12,65;1,00047279;-;-;-;-;12,65%
2023-10-17;2;2010954,38;12,65;1,00047279;-;-;-;-;12,65%
2023-10-18;2;1987373,51;12,65;1,00047279;-;-;-;-;12,65%
2023-10-19;2;1969473,56;12,65;1,00047279;-;-;-;-;12,65%
2023-10-20;2;1924596,56;12,65;1,00047279;-;-;-;-;12,65%
2023-10-23;2;1941819,96;12,65;1,00047279;-;-;-;-;12,65%
2023-10-24;2;1932656,47;12,65;1,00047279;-;-;-;-;12,65%
2023-10-25;2;1897431,88;12,65;1,00047279;-;-;-;-;12,65%
2023-10-26;2;1821406,21;12,65;1,00047279;-;-;-;-;12,65%
2023-10-27;2;1731026,15;12,65;1,00047279;-;-;-;-;12,65%
2023-10-30;2;1725988,87;12,65;1,00047279;-;-;-;-;12,65%
2023-10-31;2;1725620,96;12,65;1,00047279;-;-;-;-;12,65%
2023-11-01;2;1718227,65;12,65;1,00047279;-;-;-;-;12,65%
2023-11-03;2;1934962,73;12,15;1,00045513;-;-;-;-;12,15%
2023-11-06;2;2175677,35;12,15;1,00045513;-;-;-;-;12,15%
2023-11-07;3;2209748,2;12,15;1,00045513;-;-;-;-;12,15%
2023-11-08;3;2129593,06;12,15;1,00045513;-;-;-;-;12,15%
2023-11-09;3;2119203,68;12,15;1,00045513;-;-;-;-;12,15%
2023-11-10;3;2092764,53;12,15;1,00045513;-;-;-;-;12,15%
2023-11-13;2;2009637,79;12,15;1,00045513;-;-;-;-;12,15%
2023-11-14;2;1953044,74;12,15;1,00045513;-;-;-;-;12,15%
2023-11-16;2;2037279,77;12,15;1,00045513;-;-;-;-;12,15%
2023-11-17;3;1977674,95;12,15;1,00045513;-;-;-;-;12,15%
2023-11-20;3;1937641,5;12,15;1,00045513;-;-;-;-;12,15%
2023-11-21;2;1880283,66;12,15;1,00045513;-;-;-;-;12,15%
2023-11-22;2;1881479,56;12,15;1,00045513;-;-;-;-;12,15%
2023-11-23;3;1862679,88;12,15;1,00045513;-;-;-;-;12,15%
2023-11-24;3;1846932,36;12,15;1,00045513;-;-;-;-;12,15%
2023-11-27;2;1831544,65;12,15;1,00045513;-;-;-;-;12,15%
2023-11-28;2;1773280,54;12,15;1,00045513;-;-;-;-;12,15%
2023-11-29;2;1730922,08;12,15;1,00045513;-;-;-;-;12,15%
2023-11-30;3;1757810,73;12,15;1,00045513;-;-;-;-;12,15%
2023-12-01;2;1700799,14;12,15;1,00045513;-;-;-;-;12,15%
2023-12-04;2;1936921,08;12,15;1,00045513;-;-;-;-;12,15%
2023-12-05;3;2353611,21;12,15;1,00045513;-;-;-;-;12,15%
2023-12-06;3;2306876,04;12,15;1,00045513;-;-;-;-;12,15%
2023-12-07;3;2307505,89;12,15;1,00045513;-;-;-;-;12,15%
2023-12-08;3;2321486,47;12,15;1,00045513;-;-;-;-;12,15%
2023-12-11;3;2272115,67;12,15;1,00045513;-;-;-;-;12,15%
2023-12-12;3;2269437,96;12,15;1,00045513;-;-;-;-;12,15%
2023-12-13;3;2189389,23;12,15;1,00045513;-;-;-;-;12,15%
2023-12-14;3;2156506,78;11,65;1,00043739;-;-;-;-;11,65%
2023-12-15;3;2120655,98;11,65;1,00043739;-;-;-;-;11,65%
2023-12-18;3;2090021,62;11,65;1,00043739;-;-;-;-;11,65%
2023-12-19;3;2140667,66;11,65;1,00043739;-;-;-;-;11,65%
2023-12-20;3;2076297,5;11,65;1,00043739;-;-;-;-;11,65%
2023-12-21;2;1958530,86;11,65;1,00043739;-;-;-;-;11,65%
2023-12-22;3;1982007,47;11,65;1,00043739;-;-;-;-;11,65%
2023-12-26;2;1950083,19;11,65;1,00043739;-;-;-;-;11,65%
2023-12-27;2;1946022,72;11,65;1,00043739;-;-;-;-;11,65%
2023-12-28;2;1865289,29;11,65;1,00043739;-;-;-;-;11,65%
2023-12-29;2;1901853,8;11,65;1,00043739;-;-;-;-;11,65%
2024-01-02;2;2012278,97;11,65;1,00043739;-;-;-;-;11,65%
2024-01-03;2;2231723,95;11,65;1,00043739;-;-;-;-;11,65%
2024-01-04;3;2472314,25;11,65;1,00043739;-;-;-;-;11,65%
2024-01-05;3;2444777,14;11,65;1,00043739;-;-;-;-;11,65%
2024-01-08;3;2443197,07;11,65;1,00043739;-;-;-;-;11,65%
2024-01-09;3;2384005,24;11,65;1,00043739;-;-;-;-;11,65%
2024-01-10;3;2337573,18;11,65;1,00043739;-;-;-;-;11,65%
2024-01-11;3;2323695,71;11,65;1,00043739;-;-;-;-;11,65%
2024-01-12;3;2267405,55;11,65;1,00043739;-;-;-;-;11,65%
2024-01-15;3;2212351,28;11,65;1,00043739;-;-;-;-;11,65%
2024-01-16;3;2194062,22;11,65;1,00043739;-;-;-;-;11,65%
2024-01-17;3;2153690,06;11,65;1,00043739;-;-;-;-;11,65%
2024-01-18;3;2129361,12;11,65;1,00043739;-;-;-;-;11,65%
2024-01-19;3;2092278,73;11,65;1,00043739;-;-;-;-;11,65%
2024-01-22;3;2056705,94;11,65;1,00043739;-;-;-;-;11,65%
2024-01-23;4;2092049,72;11,65;1,00043739;-;-;-;-;11,65%
2024-01-24;3;2068200,81;11,65;1,00043739;-;-;-;-;11,65%
2024-01-25;3;2026801,11;11,65;1,00043739;-;-;-;-;11,65%
2024-01-26;3;1944374,24;11,65;1,00043739;-;-;-;-;11,65%
2024-01-29;4;1895202,63;11,65;1,00043739;-;-;-;-;11,65%
2024-01-30;3;1877217,07;11,65;1,00043739;-;-;-;-;11,65%
2024-01-31;3;1823926,98;11,65;1,00043739;-;-;-;-;11,65%
2024-02-01;3;1768360,69;11,15;1,00041957;-;-;-;-;11,15%
2024-02-02;3;1974530,78;11,15;1,00041957;-;-;-;-;11,15%
2024-02-05;2;2107991,03;11,15;1,00041957;-;-;-;-;11,15%
2024-02-06;3;2115808,11;11,15;1,00041957;-;-;-;-;11,15%
2024-02-07;3;2000446,01;11,15;1,00041957;-;-;-;-;11,15%
2024-02-08;3;1976177,31;11,15;1,00041957;-;-;-;-;11,15%
2024-02-09;3;1954808,05;11,15;1,00041957;-;-;-;-;11,15%
2024-02-14;1;1791790,02;11,15;1,00041957;-;-;-;-;11,15%
2024-02-15;2;1812399,11;11,15;1,00041957;-;-;-;-;11,15%
2024-02-16;3;1761061,85;11,15;1,00041957;-;-;-;-;11,15%
2024-02-19;2;1702535,11;11,15;1,00041957;-;-;-;-;11,15%
2024-02-20;2;1655187,36;11,15;1,00041957;-;-;-;-;11,15%
2024-02-21;2;1609984,74;11,15;1,00041957;-;-;-;-;11,15%
2024-02-22;2;1601269,09;11,15;1,00041957;-;-;-;-;11,15%
2024-02-23;2;1578665,21;11,15;1,00041957;-;-;-;-;11,15%
2024-02-26;2;1605208;11,15;1,00041957;-;-;-;-;11,15%
2024-02-27;2;1553404,14;11,15;1,00041957;-;-;-;-;11,15%
2024-02-28;2;1466827,49;11,15;1,00041957;-;-;-;-;11,15%
2024-02-29;2;1478803,48;11,15;1,00041957;-;-;-;-;11,15%
2024-03-01;2;1482220,1;11,15;1,00041957;-;-;-;-;11,15%
2024-03-04;2;1711407,2;11,15;1,00041957;-;-;-;-;11,15%
2024-03-05;2;1928030,92;11,15;1,00041957;-;-;-;-;11,15%
2024-03-06;2;1843535,44;11,15;1,00041957;-;-;-;-;11,15%
2024-03-07;2;1782317,77;11,15;1,00041957;-;-;-;-;11,15%
2024-03-08;3;1736806,68;11,15;1,00041957;-;-;-;-;11,15%
2024-03-11;2;1668470,65;11,15;1,00041957;-;-;-;-;11,15%
2024-03-12;2;1671380,66;11,15;1,00041957;-;-;-;-;11,15%
2024-03-13;2;1589260,42;11,15;1,00041957;-;-;-;-;11,15%
2024-03-14;2;1570644,27;11,15;1,00041957;-;-;-;-;11,15%
2024-03-15;2;1539393,07;11,15;1,00041957;-;-;-;-;11,15%
2024-03-18;2;1561152,46;11,15;1,00041957;-;-;-;-;11,15%
2024-03-19;3;1609033,42;11,15;1,00041957;-;-;-;-;11,15%
2024-03-20;2;1544360,34;11,15;1,00041957;-;-;-;-;11,15%
2024-03-21;2;1518030,62;10,65;1,00040168;-;-;-;-;10,65%
2024-03-22;2;1526530,68;10,65;1,00040168;-;-;-;-;10,65%
2024-03-25;2;1518700,06;10,65;1,00040168;-;-;-;-;10,65%
2024-03-26;2;1450727,07;10,65;1,00040168;-;-;-;-;10,65%
2024-03-27;2;1503810,58;10,65;1,00040168;-;-;-;-;10,65%
2024-03-28;3;1468268,47;10,65;1,00040168;-;-;-;-;10,65%
2024-04-01;2;1417733,05;10,65;1,00040168;-;-;-;-;10,65%
2024-04-02;2;1601728,96;10,65;1,00040168;-;-;-;-;10,65%
2024-04-03;2;1813730,22;10,65;1,00040168;-;-;-;-;10,65%
2024-04-04;3;1838604,23;10,65;1,00040168;-;-;-;-;10,65%
2024-04-05;3;1807046,8;10,65;1,00040168;-;-;-;-;10,65%
2024-04-08;3;1787149,44;10,65;1,00040168;-;-;-;-;10,65%
2024-04-09;3;1787217,08;10,65;1,00040168;-;-;-;-;10,65%
2024-04-10;3;1712310,91;10,65;1,00040168;-;-;-;-;10,65%
2024-04-11;3;1670758,87;10,65;1,00040168;-;-;-;-;10,65%
2024-04-12;2;1612720,86;10,65;1,00040168;-;-;-;-;10,65%
2024-04-15;2;1547090,21;10,65;1,00040168;-;-;-;-;10,65%
2024-04-16;2;1524108,19;10,65;1,00040168;-;-;-;-;10,65%
2024-04-17;2;1467025,97;10,65;1,00040168;-;-;-;-;10,65%
2024-04-18;2;1441287,13;10,65;1,00040168;-;-;-;-;10,65%
2024-04-19;2;1403145,15;10,65;1,00040168;-;-;-;-;10,65%
2024-04-22;2;1411604,47;10,65;1,00040168;-;-;-;-;10,65%
2024-04-23;2;1464724,93;10,65;1,00040168;-;-;-;-;10,65%
2024-04-24;2;1439797,73;10,65;1,00040168;-;-;-;-;10,65%
2024-04-25;2;1448305,96;10,65;1,00040168;-;-;-;-;10,65%
2024-04-26;2;1440373,04;10,65;1,00040168;-;-;-;-;10,65%
2024-04-29;2;1340265,29;10,65;1,00040168;-;-;-;-;10,65%
2024-04-30;3;1311910,13;10,65;1,00040168;-;-;-;-;10,65%
2024-05-02;2;1271430,4;10,65;1,00040168;-;-;-;-;10,65%
2024-05-03;3;1532332;10,65;1,00040168;-;-;-;-;10,65%
2024-05-06;3;1707535,24;10,65;1,00040168;-;-;-;-;10,65%
2024-05-07;3;1766510,21;10,65;1,00040168;-;-;-;-;10,65%
2024-05-08;3;1698011,63;10,65;1,00040168;-;-;-;-;10,65%
2024-05-09;3;1708874,1;10,4;1,0003927;-;-;-;-;10,40%
2024-05-10;3;1660224,26;10,4;1,0003927;-;-;-;-;10,40%
2024-05-13;2;1558265,15;10,4;1,0003927;-;-;-;-;10,40%
2024-05-14;2;1518897,93;10,4;1,0003927;-;-;-;-;10,40%
2024-05-15;2;1474285,77;10,4;1,0003927;-;-;-;-;10,40%
2024-05-16;2;1456679,47;10,4;1,0003927;-;-;-;-;10,40%
2024-05-17;2;1448824,18;10,4;1,0003927;-;-;-;-;10,40%
2024-05-20;2;1394235,54;10,4;1,0003927;-;-;-;-;10,40%
2024-05-21;2;1387150,71;10,4;1,0003927;-;-;-;-;10,40%
2024-05-22;2;1414631,57;10,4;1,0003927;-;-;-;-;10,40%
2024-05-23;2;1381888,21;10,4;1,0003927;-;-;-;-;10,40%
2024-05-24;2;1366197,32;10,4;1,0003927;-;-;-;-;10,40%
2024-05-27;2;1322512,45;10,4;1,0003927;-;-;-;-;10,40%
2024-05-28;2;1273997,79;10,4;1,0003927;-;-;-;-;10,40%
2024-05-29;2;1233106,39;10,4;1,0003927;-;-;-;-;10,40%
2024-05-31;2;1216279,72;10,4;1,0003927;-;-;-;-;10,40%
2024-06-03;2;1204337,2;10,4;1,0003927;-;-;-;-;10,40%
2024-06-04;2;1429605,52;10,4;1,0003927;-;-;-;-;10,40%
2024-06-05;3;1621257,72;10,4;1,0003927;-;-;-;-;10,40%
2024-06-06;2;1660100,49;10,4;1,0003927;-;-;-;-;10,40%
2024-06-07;2;1620718,21;10,4;1,0003927;-;-;-;-;10,40%
2024-06-10;2;1601726,21;10,4;1,0003927;-;-;-;-;10,40%
2024-06-11;2;1591936,52;10,4;1,0003927;-;-;-;-;10,40%
2024-06-12;2;1531531,62;10,4;1,0003927;-;-;-;-;10,40%
2024-06-13;2;1495342,92;10,4;1,0003927;-;-;-;-;10,40%
2024-06-14;2;1488639,8;10,4;1,0003927;-;-;-;-;10,40%
2024-06-17;2;1480751,56;10,4;1,0003927;-;-;-;-;10,40%
2024-06-18;2;1465246,73;10,4;1,0003927;-;-;-;-;10,40%
2024-06-19;2;1421231,86;10,4;1,0003927;-;-;-;-;10,40%
2024-06-20;2;1383119,53;10,4;1,0003927;-;-;-;-;10,40%
2024-06-21;2;1371776,8;10,4;1,0003927;-;-;-;-;10,40%
2024-06-24;3;1369881,24;10,4;1,0003927;-;-;-;-;10,40%
2024-06-25;3;1331896,06;10,4;1,0003927;-;-;-;-;10,40%
2024-06-26;2;1308853,8;10,4;1,0003927;-;-;-;-;10,40%
2024-06-27;1;1307837,43;10,4;1,0003927;-;-;-;-;10,40%
2024-06-28;2;1245557,09;10,4;1,0003927;-;-;-;-;10,40%
2024-07-01;2;1372797,97;10,4;1,0003927;-;-;-;-;10,40%
2024-07-02;2;1608445,82;10,4;1,0003927;-;-;-;-;10,40%
2024-07-03;2;2012853,08;10,4;1,0003927;-;-;-;-;10,40%
2024-07-04;3;2007952,11;10,4;1,0003927;-;-;-;-;10,40%
2024-07-05;3;2036503,09;10,4;1,0003927;-;-;-;-;10,40%
2024-07-08;2;2000999,11;10,4;1,0003927;-;-;-;-;10,40%
2024-07-09;2;1978851,04;10,4;1,0003927;-;-;-;-;10,40%
2024-07-10;3;1962146,28;10,4;1,0003927;-;-;-;-;10,40%
2024-07-11;3;1985113,51;10,4;1,0003927;-;-;-;-;10,40%
2024-07-12;3;1963542,45;10,4;1,0003927;-;-;-;-;10,40%
2024-07-15;2;1841229,99;10,4;1,0003927;-;-;-;-;10,40%
2024-07-16;2;1842120,66;10,4;1,0003927;-;-;-;-;10,40%
2024-07-17;2;1826430,12;10,4;1,0003927;-;-;-;-;10,40%
2024-07-18;2;1818581,36;10,4;1,0003927;-;-;-;-;10,40%
2024-07-19;2;1792425,63;10,4;1,0003927;-;-;-;-;10,40%
2024-07-22;6;1843743,88;10,4;1,0003927;-;-;-;-;10,40%
2024-07-23;2;1822102,76;10,4;1,0003927;-;-;-;-;10,40%
2024-07-24;3;1852096,89;10,4;1,0003927;-;-;-;-;10,40%
2024-07-25;3;1856194,11;10,4;1,0003927;-;-;-;-;10,40%
2024-07-26;3;1851396,96;10,4;1,0003927;-;-;-;-;10,40%
2024-07-29;2;1765807,11;10,4;1,0003927;-;-;-;-;10,40%
2024-07-30;7;1966455,51;10,4;1,0003927;-;-;-;-;10,40%
2024-07-31;2;1754760,94;10,4;1,0003927;-;-;-;-;10,40%
2024-08-01;2;1789933,17;10,4;1,0003927;-;-;-;-;10,40%
2024-08-02;3;2059855,51;10,4;1,0003927;-;-;-;-;10,40%
2024-08-05;2;2238876,42;10,4;1,0003927;-;-;-;-;10,40%
2024-08-06;3;2253018,99;10,4;1,0003927;-;-;-;-;10,40%
2024-08-07;3;2359594,37;10,4;1,0003927;-;-;-;-;10,40%
2024-08-08;3;2383192,52;10,4;1,0003927;-;-;-;-;10,40%
2024-08-09;2;2354212,15;10,4;1,0003927;-;-;-;-;10,40%
2024-08-12;2;2330551,91;10,4;1,0003927;-;-;-;-;10,40%
2024-08-13;2;2331906,15;10,4;1,0003927;-;-;-;-;10,40%
2024-08-14;2;2272551,6;10,4;1,0003927;-;-;-;-;10,40%
2024-08-15;2;2257535,45;10,4;1,0003927;-;-;-;-;10,40%
2024-08-16;2;2246602,13;10,4;1,0003927;-;-;-;-;10,40%
2024-08-19;2;2229049,03;10,4;1,0003927;-;-;-;-;10,40%
2024-08-20;2;2201211,1;10,4;1,0003927;-;-;-;-;10,40%
